timestamp,endpoint,status_code,response_time_ms
2026-04-17T10:22:10.224000,/cart,403,50
2026-04-17T10:22:13.753000,/cart,403,435
2026-04-17T10:22:15.857000,/api/v1/products,OK,1117
2026-04-17T10:22:20.500000,/checkout,200,623
2026-04-17T10:22:21.540000,/login,502,631
2026-04-17T10:22:22.381000,/home,403,364
17-04-2026 10:22:26,/api/v1/users,404,1464
2026-04-17T10:22:30.978000,/home,301,451
2026-04-17T10:22:35.390000,/cart,400,949
2026-04-17T10:22:39.711000,/home,502,75
2026-04-17T10:22:43.475000,/checkout,401,695
2026-04-17T10:22:47.345000,/api/v1/users,200,1014
17-04-2026 10:22:49,/checkout,401,275
2026-04-17T10:22:50.129000,/checkout,502,1175
2026-04-17T10:22:53.177000,/cart,200,253
2026-04-17T10:22:57.689000,/login,200,344
2026-04-17T10:22:59.605000,/checkout,401,1217
2026-04-17T10:23:03.729000,/login,301,297
2026-04-17T10:23:05.804000,/login,403,118
2026-04-17T10:23:08.581000,/api/v1/users,OK,76
2026-04-17T10:23:11.992000,/cart,401,1389
2026-04-17T10:23:14.505000,/home,403,131
2026-04-17T10:23:17.179000,/home,404,898
2026-04-17T10:23:17.532000,/home,500,1095
2026-04-17T10:23:22.010000,/cart,502,668
2026-04-17T10:23:22.684000,/api/v1/users,301,1345
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:23:27.580000
2026-04-17T10:23:32.008000,/api/v1/users,500,1226
2026-04-17T10:23:36.056000,/api/v1/products,403,1203
2026-04-17T10:23:40.633000,/checkout,404,428
17-04-2026 10:23:41,/api/v1/users,200,1218
2026-04-17T10:23:42.427000,/cart,500,742
2026-04-17T10:23:46.418000,/api/v1/users,200
2026-04-17T10:23:50.947000,/login,403,509
2026-04-17T10:23:55.074000,/home,401,497
2026-04-17T10:23:59.387000,/api/v1/users,503,595
2026-04-17T10:24:01.292000,/api/v1/users,200,822
2026-04-17T10:24:02.773000,/cart,201,60
2026-04-17T10:24:04.047000,/api/v1/products,200
2026-04-17T10:24:04.148000,/checkout,400,1240
2026-04-17T10:24:08.143000,/home,200,160
2026-04-17T10:24:09.908000,/api/v1/products,200,1482
2026-04-17T10:24:10.448000,/api/v1/products,503,1110
17-04-2026 10:24:14,/cart,502,1214
2026-04-17T10:24:16.215000,/cart,200,1008
17-04-2026 10:24:16,/cart,200,485
2026-04-17T10:24:20.198000,/home,403,496
2026-04-17T10:24:21.730000,/api/v1/products,200,1202
2026-04-17T10:24:25.241000,/checkout,200,1340
2026-04-17T10:24:26.548000,/home,301,685
2026-04-17T10:24:28.548000,/api/v1/products,403,1038
2026-04-17T10:24:33.271000,/login,201,212
2026-04-17T10:24:33.660000,/home,201,293
2026-04-17T10:24:34.319000,/api/v1/users,400,190
2026-04-17T10:24:39.132000,/api/v1/users,401,1240
2026-04-17T10:24:42.091000,/api/v1/products,404,653
2026-04-17T10:24:46.509000,/api/v1/products,400,542
2026-04-17T10:24:46.860000,/login,400,523
2026-04-17T10:24:48.782000,/checkout,503,1095
2026-04-17T10:24:52.824000,/login,200,376
2026-04-17T10:24:54.681000,/login,200,423
2026-04-17T10:24:58.334000,/cart,400,211
2026-04-17T10:25:01.922000,/api/v1/products,200,583
2026-04-17T10:25:06.529000,/login,401,642
2026-04-17T10:25:11.214000,/login,400,1153
2026-04-17T10:25:12.323000,/api/v1/users,301,1341
2026-04-17T10:25:14.738000,/api/v1/users,200,1381
2026-04-17T10:25:19.609000,/home,301,27
2026-04-17T10:25:20.345000,/home,301,275
2026-04-17T10:25:23.143000,/checkout,200,457
2026-04-17T10:25:24.317000,/home,200,1478
2026-04-17T10:25:25.068000,/login,500,196
2026-04-17T10:25:25.175000,/api/v1/products,200,716
2026-04-17T10:25:26.763000,/checkout,200,63
2026-04-17T10:25:28.031000,/api/v1/users,200,632
2026-04-17T10:25:30.612000,/cart,401,559
2026-04-17T10:25:31.922000,/cart,400
2026-04-17T10:25:33.260000,/api/v1/products,500
2026-04-17T10:25:35.206000,/cart,200,1201
2026-04-17T10:25:38.985000,/cart,403,144
2026-04-17T10:25:42.258000,/login,200,243
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:25:46.122000
2026-04-17T10:25:47.722000,/login,200,510
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:25:52.285000
2026-04-17T10:25:54.505000,/cart,403,534
2026-04-17T10:25:56.574000,/cart,200,1435
2026-04-17T10:26:01.260000,/api/v1/products,404,549
2026-04-17T10:26:02.623000,/api/v1/users,403,1110
2026-04-17T10:26:04.408000,/home,500,309
2026-04-17T10:26:08.687000,/api/v1/users,200,22
2026-04-17T10:26:11.799000,/cart,400,604
2026-04-17T10:26:12.731000,/home,403,634
2026-04-17T10:26:14.717000,/login,400,1309
2026-04-17T10:26:17.504000,/api/v1/products,400,739
2026-04-17T10:26:20.291000,/api/v1/products,400,1183
2026-04-17T10:26:24.294000,/api/v1/users,503,512
2026-04-17T10:26:26.368000,/login,400,48
2026-04-17T10:26:27.397000,/home,401,613
2026-04-17T10:26:27.635000,/login,503,1039
2026-04-17T10:26:30.337000,/cart,503,196
2026-04-17T10:26:32.114000,/checkout,401,69
2026-04-17T10:26:36.161000,/checkout,201,169
2026-04-17T10:26:37.837000,/api/v1/users,503,1142
2026-04-17T10:26:39.078000,/home,401,1165
2026-04-17T10:26:41.188000,/login,301,1067
2026-04-17T10:26:42.810000,/login,OK,376
2026-04-17T10:26:47.333000,/cart,502,1004
2026-04-17T10:26:48.327000,/api/v1/products,200,868
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:26:49.874000
2026-04-17T10:26:51.422000,/home,401,1102
2026-04-17T10:26:51.999000,/cart,404,153
2026-04-17T10:26:52.851000,/login,201,395
2026-04-17T10:26:57.053000,/api/v1/products,301,420
2026-04-17T10:26:59.372000,/cart,200,865
2026-04-17T10:27:02.922000,/api/v1/products,200,329
2026-04-17T10:27:06.711000,/api/v1/users,401,754
2026-04-17T10:27:09.757000,/api/v1/products,201,854
2026-04-17T10:27:13.219000,/api/v1/products,403,158
2026-04-17T10:27:16.834000,/api/v1/products,200,1123
2026-04-17T10:27:19.084000,/login,200
2026-04-17T10:27:22.118000,/api/v1/products,201,413
2026-04-17T10:27:22.272000,/checkout,200,180
2026-04-17T10:27:26.107000,/cart,201,1193
2026-04-17T10:27:27.033000,/api/v1/products,200,811
2026-04-17T10:27:27.670000,/cart,201,1237
2026-04-17T10:27:29.128000,/checkout,503,618
2026-04-17T10:27:30.053000,/api/v1/users,403,1347
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:27:32.231000
2026-04-17T10:27:36.227000,/api/v1/users,503,312
2026-04-17T10:27:40.665000,/checkout,403,433
2026-04-17T10:27:40.773000,/api/v1/products,404,850
2026-04-17T10:27:42.261000,/cart,200,1161
2026-04-17T10:27:42.468000,/cart,201,156
2026-04-17T10:27:42.539000,/cart,301,962
2026-04-17T10:27:44.697000,/login,503,452
2026-04-17T10:27:47.206000,/api/v1/users,404,540
2026-04-17T10:27:49.498000,/login,200,902
2026-04-17T10:27:54.184000,/home,200,234
2026-04-17T10:27:54.248000,/api/v1/users,502,587
2026-04-17T10:27:56.490000,/checkout,200,568
2026-04-17T10:28:01.294000,/checkout,201,1388
2026-04-17T10:28:01.307000,/home,200,1051
2026-04-17T10:28:04.286000,/login,502,651
2026-04-17T10:28:05.415000,/login,200,1196
2026-04-17T10:28:06.786000,/login,500,409
2026-04-17T10:28:11.749000,/login,200,1247
2026-04-17T10:28:12.587000,/api/v1/users,500,1059
2026-04-17T10:28:17.460000,/api/v1/users,200,793
2026-04-17T10:28:17.733000,/api/v1/products,502,1203
2026-04-17T10:28:18.948000,/login,401,529
2026-04-17T10:28:23.519000,/api/v1/products,200,1029
2026-04-17T10:28:28.174000,/cart,503,1083
2026-04-17T10:28:28.926000,/home,502,481
17-04-2026 10:28:28,/login,301,261
2026-04-17T10:28:33.636000,/cart,502,387
2026-04-17T10:28:36.249000,/api/v1/products,503,553
2026-04-17T10:28:39.152000,/cart,404,312
2026-04-17T10:28:41.805000,/checkout,502,784
2026-04-17T10:28:45.121000,/api/v1/users,OK,1106
2026-04-17T10:28:45.555000,/login,403,1330
2026-04-17T10:28:47.183000,/cart,404,606
2026-04-17T10:28:47.834000,/home,400,760
2026-04-17T10:28:52.536000,/api/v1/products,401,475
2026-04-17T10:28:56.794000,/api/v1/users,400,1225
2026-04-17T10:28:58.888000,/checkout,200,441
2026-04-17T10:29:00.275000,/login,400,1451
2026-04-17T10:29:01.346000,/api/v1/users,502,1114
2026-04-17T10:29:02.399000,/checkout,301,260
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:29:05.704000
2026-04-17T10:29:10.601000,/checkout,500,712
2026-04-17T10:29:11.724000,/checkout,403,453
2026-04-17T10:29:15.135000,/home,404,880
17-04-2026 10:29:15,/api/v1/users,200,1122
2026-04-17T10:29:18.484000,/api/v1/products,200,898
2026-04-17T10:29:21.913000,/checkout,404,1461
2026-04-17T10:29:23.959000,/home,503,1350
2026-04-17T10:29:24.382000,/api/v1/users,200,1024
17-04-2026 10:29:25,/api/v1/products,401,1193
2026-04-17T10:29:29.209000,/home,200,1003
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:29:32.719000
2026-04-17T10:29:33.496000,/checkout,201,1151
2026-04-17T10:29:35.769000,/api/v1/products,503,906
2026-04-17T10:29:36.726000,/login,403,388
2026-04-17T10:29:36.778000,/api/v1/users,401,1107
2026-04-17T10:29:41.761000,/login,502,1174
2026-04-17T10:29:42.093000,/home,403,1139
2026-04-17T10:29:42.221000,/api/v1/products,500,498
2026-04-17T10:29:46.828000,/login,503,455
2026-04-17T10:29:48.254000,/checkout,500,165
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:29:51.623000
2026-04-17T10:29:54.074000,/home,200,1142
2026-04-17T10:29:58.056000,/cart,500,1011
2026-04-17T10:29:59.353000,/checkout,200,1252
2026-04-17T10:30:00.523000,/home,200,291
2026-04-17T10:30:02.067000,/api/v1/products,200,413
2026-04-17T10:30:03.232000,/home,200,293
2026-04-17T10:30:04.352000,/cart,502,1018
17-04-2026 10:30:05,/checkout,400,924
2026-04-17T10:30:06.044000,/cart,401,691
2026-04-17T10:30:07.876000,/api/v1/users,400,48
2026-04-17T10:30:10.686000,/home,OK,900
2026-04-17T10:30:11.487000,/api/v1/products,500,243
2026-04-17T10:30:15.570000,/login,401,263
2026-04-17T10:30:18.813000,/checkout,301,1153
2026-04-17T10:30:21.627000,/checkout,401,1215
2026-04-17T10:30:25.375000,/api/v1/products,301,1464
2026-04-17T10:30:30.248000,/cart,500,436
2026-04-17T10:30:32.249000,/cart,400,284
2026-04-17T10:30:35.581000,/api/v1/users,201,944
2026-04-17T10:30:35.923000,/api/v1/products,400,1018
2026-04-17T10:30:40.391000,/api/v1/users,500,1362
2026-04-17T10:30:41.808000,/login,403,1044
2026-04-17T10:30:42.239000,/checkout,503,1237
2026-04-17T10:30:46.291000,/home,401,57
2026-04-17T10:30:46.409000,/checkout,500
2026-04-17T10:30:46.986000,/checkout,OK,1474
2026-04-17T10:30:49.165000,/home,400,778
2026-04-17T10:30:51.182000,/api/v1/users,201,1261
2026-04-17T10:30:51.579000,/home,404,1189
2026-04-17T10:30:56.149000,/login,200,1434
2026-04-17T10:30:58.754000,/api/v1/products,404,98
2026-04-17T10:31:01.500000,/checkout,502,440
2026-04-17T10:31:05.616000,/cart,301,774
2026-04-17T10:31:10.011000,/api/v1/users,403,878
2026-04-17T10:31:12.145000,/home,401,462
2026-04-17T10:31:16.049000,/home,OK,1253
2026-04-17T10:31:17.825000,/api/v1/users,301,192
2026-04-17T10:31:18.286000,/cart,200,302
2026-04-17T10:31:19.725000,/login,500,125
2026-04-17T10:31:22.225000,/cart,200,1006
17-04-2026 10:31:26,/login,200,213
2026-04-17T10:31:27.285000,/api/v1/users,200,329
2026-04-17T10:31:28.245000,/api/v1/users,500,282
2026-04-17T10:31:30.318000,/home,200,282
2026-04-17T10:31:35.304000,/home,201,129
2026-04-17T10:31:38.751000,/api/v1/products,200,362
2026-04-17T10:31:40.876000,/api/v1/users,200,1385
2026-04-17T10:31:42.371000,/home,OK,796
2026-04-17T10:31:45.961000,/home,200,752
2026-04-17T10:31:48.093000,/cart,400,1495
2026-04-17T10:31:52.724000,/api/v1/users,201,911
17-04-2026 10:31:52,/home,500,472
2026-04-17T10:31:56.100000,/login,503,885
2026-04-17T10:31:59.139000,/cart,401,307
2026-04-17T10:32:01.695000,/api/v1/users,200,34
2026-04-17T10:32:06.094000,/cart,502,675
2026-04-17T10:32:09.406000,/api/v1/users,401,1204
2026-04-17T10:32:10.367000,/home,200,43
2026-04-17T10:32:14.913000,/checkout,401,805
2026-04-17T10:32:17.349000,/cart,200,835
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:32:19.191000
2026-04-17T10:32:19.911000,/login,200,477
2026-04-17T10:32:23.329000,/checkout,401,884
2026-04-17T10:32:27.655000,/api/v1/users,503,124
2026-04-17T10:32:29.928000,/home,200,877
2026-04-17T10:32:30.500000,/login,503,806
17-04-2026 10:32:32,/api/v1/users,404,204
2026-04-17T10:32:37.033000,/home,401,551
2026-04-17T10:32:37.568000,/cart,503,21
2026-04-17T10:32:42.489000,/checkout,200,238
17-04-2026 10:32:45,/cart,403,1345
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:32:46.242000
2026-04-17T10:32:47.678000,/checkout,500
2026-04-17T10:32:50.594000,/home,301,1035
2026-04-17T10:32:53.291000,/cart,500,1006
2026-04-17T10:32:58.008000,/api/v1/users,502,1459
2026-04-17T10:33:02.743000,/checkout,200,683
2026-04-17T10:33:06.459000,/api/v1/users,503,1244
2026-04-17T10:33:10.701000,/checkout,500,857
2026-04-17T10:33:14.592000,/cart,401,598
2026-04-17T10:33:17.026000,/cart,200,1280
17-04-2026 10:33:19,/checkout,201,188
2026-04-17T10:33:23.318000,/api/v1/users,200,743
2026-04-17T10:33:27.228000,/cart,400,484
2026-04-17T10:33:27.985000,/checkout,500,1377
2026-04-17T10:33:29.346000,/home,200,510
2026-04-17T10:33:31.783000,/checkout,200,401
2026-04-17T10:33:35.114000,/home,401,1449
2026-04-17T10:33:38.690000,/api/v1/products,200,688
2026-04-17T10:33:43.263000,/cart,OK,1166
2026-04-17T10:33:44.136000,/login,200,444
2026-04-17T10:33:47.025000,/api/v1/products,200,389
2026-04-17T10:33:47.732000,/home,201,873
2026-04-17T10:33:51.006000,/api/v1/users,200
2026-04-17T10:33:55.473000,/cart,200,516
17-04-2026 10:33:56,/api/v1/users,301,73
2026-04-17T10:33:58.818000,/cart,404,445
2026-04-17T10:33:59.168000,/login,500,790
2026-04-17T10:34:01.486000,/login,403,373
17-04-2026 10:34:02,/api/v1/products,502,1012
2026-04-17T10:34:07.193000,/login,403,178
2026-04-17T10:34:07.306000,/api/v1/users,301,842
2026-04-17T10:34:11.830000,/checkout,301,948
2026-04-17T10:34:13.536000,/checkout,404,1171
2026-04-17T10:34:15.438000,/cart,200,1273
2026-04-17T10:34:19.282000,/cart,200,243
2026-04-17T10:34:21.188000,/api/v1/products,400,1219
2026-04-17T10:34:25.295000,/home,502,1279
2026-04-17T10:34:29.479000,/login,200,941
2026-04-17T10:34:30.350000,/login,201,642
2026-04-17T10:34:34.533000,/cart,503,795
2026-04-17T10:34:38.917000,/cart,201,1497
2026-04-17T10:34:42.404000,/api/v1/products,500,1099
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:34:44.176000
2026-04-17T10:34:48.201000,/checkout,502,1078
2026-04-17T10:34:48.262000,/api/v1/products,200,979
2026-04-17T10:34:52.378000,/cart,500,183
2026-04-17T10:34:55.599000,/api/v1/products,503,755
17-04-2026 10:34:57,/api/v1/products,403,724
2026-04-17T10:35:00.799000,/cart,201
2026-04-17T10:35:04.173000,/checkout,400,177
17-04-2026 10:35:05,/home,200,209
2026-04-17T10:35:10.867000,/checkout,500,317
2026-04-17T10:35:13.320000,/api/v1/products,301,346
2026-04-17T10:35:14.736000,/checkout,200,1312
2026-04-17T10:35:15.798000,/checkout,200,1126
2026-04-17T10:35:16.780000,/cart,200,413
2026-04-17T10:35:18.614000,/api/v1/users,200,498
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:35:21.362000
2026-04-17T10:35:25.389000,/home,200,1205
17-04-2026 10:35:27,/home,201,872
2026-04-17T10:35:31.321000,/checkout,200,1038
2026-04-17T10:35:31.603000,/api/v1/products,403,908
2026-04-17T10:35:32.976000,/login,200,1345
2026-04-17T10:35:36.162000,/api/v1/products,503,169
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:35:37.412000
2026-04-17T10:35:37.816000,/login,403,882
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:35:38.961000
2026-04-17T10:35:39.426000,/cart,404,450
2026-04-17T10:35:41.317000,/api/v1/users,401,780
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:35:41.974000
2026-04-17T10:35:46.923000,/api/v1/users,503,1101
2026-04-17T10:35:49.412000,/home,200,679
2026-04-17T10:35:53.889000,/login,400,369
2026-04-17T10:35:56.477000,/api/v1/users,200,806
2026-04-17T10:35:57.542000,/cart,502,1130
2026-04-17T10:35:59.599000,/checkout,403,97
2026-04-17T10:36:01.094000,/login,500,650
2026-04-17T10:36:04.394000,/login,502,204
2026-04-17T10:36:07.932000,/api/v1/users,201,477
2026-04-17T10:36:10.919000,/checkout,401,924
2026-04-17T10:36:14.834000,/checkout,401,326
2026-04-17T10:36:16.112000,/checkout,200,960
2026-04-17T10:36:20.479000,/home,201,192
17-04-2026 10:36:25,/api/v1/products,503,760
2026-04-17T10:36:26.739000,/cart,404,541
2026-04-17T10:36:31.641000,/home,200,34
2026-04-17T10:36:31.918000,/cart,503,1472
2026-04-17T10:36:35.341000,/login,503,968
2026-04-17T10:36:35.393000,/api/v1/products,OK,305
2026-04-17T10:36:38.909000,/login,503,1154
2026-04-17T10:36:40.832000,/checkout,503,1001
2026-04-17T10:36:43.351000,/login,200,1261
2026-04-17T10:36:47.308000,/api/v1/users,OK,1012
2026-04-17T10:36:48.077000,/api/v1/products,502,373
2026-04-17T10:36:52.382000,/home,400,1331
17-04-2026 10:36:53,/home,401,679
17-04-2026 10:36:57,/api/v1/products,502,389
2026-04-17T10:37:00.135000,/api/v1/users,OK,1285
2026-04-17T10:37:02.360000,/login,200,1135
2026-04-17T10:37:06.297000,/api/v1/products,OK,199
2026-04-17T10:37:09.867000,/home,200,511
2026-04-17T10:37:13.841000,/api/v1/users,502,1212
2026-04-17T10:37:13.917000,/checkout,502,860
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:37:16.322000
2026-04-17T10:37:16.605000,/login,200,824
17-04-2026 10:37:17,/cart,401,1293
2026-04-17T10:37:18.435000,/api/v1/products,200,706
2026-04-17T10:37:18.490000,/api/v1/products,503,836
2026-04-17T10:37:23.264000,/cart,400,689
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:37:25.198000
2026-04-17T10:37:30.103000,/checkout,200,444
2026-04-17T10:37:32.010000,/home,200,393
2026-04-17T10:37:36.164000,/checkout,200,432
2026-04-17T10:37:37.699000,/home,OK,79
2026-04-17T10:37:38.041000,/checkout,201,735
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:37:38.573000
2026-04-17T10:37:39.184000,/api/v1/users,201,1287
2026-04-17T10:37:39.448000,/login,200,503
2026-04-17T10:37:40.010000,/cart,200,148
2026-04-17T10:37:44.400000,/api/v1/products,301,1465
2026-04-17T10:37:48.258000,/cart,200,1161
17-04-2026 10:37:49,/home,403,908
2026-04-17T10:37:49.628000,/api/v1/users,400,887
2026-04-17T10:37:51.078000,/home,500,298
2026-04-17T10:37:51.250000,/api/v1/products,301,216
2026-04-17T10:37:55.926000,/api/v1/users,301,24
2026-04-17T10:38:00.258000,/home,502
2026-04-17T10:38:00.418000,/cart,502,1086
2026-04-17T10:38:02.869000,/home,301,200
2026-04-17T10:38:04.507000,/api/v1/users,401,1074
17-04-2026 10:38:05,/api/v1/users,502,647
17-04-2026 10:38:09,/api/v1/users,200,1048
2026-04-17T10:38:12.756000,/cart,403,299
17-04-2026 10:38:16,/api/v1/users,200,239
2026-04-17T10:38:19.465000,/login,201,1475
2026-04-17T10:38:24.320000,/login,200
17-04-2026 10:38:26,/api/v1/users,503,1159
2026-04-17T10:38:27.264000,/api/v1/products,400,226
2026-04-17T10:38:29.632000,/home,200,600
2026-04-17T10:38:33.007000,/checkout,201,1015
2026-04-17T10:38:37.542000,/checkout,404,608
2026-04-17T10:38:41.981000,/api/v1/users,404,1156
2026-04-17T10:38:42.075000,/home,200,515
2026-04-17T10:38:46.020000,/checkout,500,1109
2026-04-17T10:38:47.500000,/cart,200,1067
2026-04-17T10:38:49.540000,/api/v1/users,403,1237
2026-04-17T10:38:52.636000,/home,502,51
17-04-2026 10:38:54,/home,500,83
2026-04-17T10:38:55.816000,/home,403
2026-04-17T10:38:58.835000,/api/v1/products,200,47
2026-04-17T10:39:00.863000,/login,OK,1438
2026-04-17T10:39:01.972000,/api/v1/products,401,1209
2026-04-17T10:39:06.277000,/api/v1/users,500,125
2026-04-17T10:39:10.026000,/cart,200,578
2026-04-17T10:39:12.784000,/login,200,558
2026-04-17T10:39:17.470000,/checkout,400,1205
2026-04-17T10:39:20.956000,/checkout,200,1498
2026-04-17T10:39:22.406000,/api/v1/products,200,1137
2026-04-17T10:39:26.486000,/home,404,329
2026-04-17T10:39:29.129000,/api/v1/products,400,898
2026-04-17T10:39:31.696000,/cart,401,503
2026-04-17T10:39:35.197000,/checkout,200,188
2026-04-17T10:39:38.636000,/cart,200,811
2026-04-17T10:39:43.378000,/api/v1/users,301,1409
2026-04-17T10:39:46.099000,/login,200,137
2026-04-17T10:39:50.815000,/login,500,229
2026-04-17T10:39:51.456000,/checkout,500,620
2026-04-17T10:39:52.199000,/api/v1/users,404,370
2026-04-17T10:39:56.345000,/api/v1/users,200,1459
2026-04-17T10:40:00.873000,/home,500,1447
2026-04-17T10:40:01.971000,/cart,502,156
2026-04-17T10:40:06.435000,/home,200,577
2026-04-17T10:40:11.186000,/checkout,500,1334
2026-04-17T10:40:12.122000,/api/v1/users,200,586
2026-04-17T10:40:13.778000,/cart,400,60
2026-04-17T10:40:18.459000,/login,503,888
2026-04-17T10:40:23.061000,/checkout,200,1007
2026-04-17T10:40:24.455000,/cart,400,201
2026-04-17T10:40:25.270000,/home,401,24
2026-04-17T10:40:28.696000,/login,403,550
2026-04-17T10:40:31.861000,/home,201,156
2026-04-17T10:40:33.982000,/checkout,403,647
2026-04-17T10:40:36.410000,/api/v1/products,401,490
2026-04-17T10:40:39.082000,/api/v1/users,OK,472
2026-04-17T10:40:42.474000,/api/v1/users,200,1467
2026-04-17T10:40:43.185000,/cart,403,378
2026-04-17T10:40:44.311000,/login,301,149
2026-04-17T10:40:46.949000,/checkout,200,525
2026-04-17T10:40:46.961000,/login,201,796
2026-04-17T10:40:49.532000,/checkout,502,903
2026-04-17T10:40:51.158000,/cart,403,480
2026-04-17T10:40:51.903000,/cart,200,1109
2026-04-17T10:40:54.480000,/checkout,500,327
2026-04-17T10:40:58.152000,/api/v1/products,200,616
2026-04-17T10:40:58.816000,/login,200,531
2026-04-17T10:41:03.676000,/home,301,520
17-04-2026 10:41:04,/home,201,746
17-04-2026 10:41:09,/cart,200,635
2026-04-17T10:41:12.227000,/checkout,401,1355
2026-04-17T10:41:17.100000,/checkout,201,1460
2026-04-17T10:41:17.340000,/api/v1/products,404,360
2026-04-17T10:41:18.989000,/api/v1/products,301,428
2026-04-17T10:41:22.500000,/home,200,163
2026-04-17T10:41:25.874000,/home,200,247
2026-04-17T10:41:28.540000,/api/v1/users,200,802
2026-04-17T10:41:29.872000,/checkout,201,243
2026-04-17T10:41:30.567000,/checkout,200,438
2026-04-17T10:41:31.190000,/checkout,401,148
2026-04-17T10:41:32.803000,/cart,200,1104
2026-04-17T10:41:37.251000,/login,400,1397
2026-04-17T10:41:38.805000,/api/v1/products,500,1454
17-04-2026 10:41:41,/cart,200,1493
2026-04-17T10:41:45.142000,/checkout,200,1063
17-04-2026 10:41:47,/home,200,909
2026-04-17T10:41:48.755000,/home,200,366
2026-04-17T10:41:48.880000,/login,201,349
2026-04-17T10:41:52.317000,/home,201
2026-04-17T10:41:55.941000,/login,502,72
2026-04-17T10:42:00.299000,/home,200,1347
2026-04-17T10:42:00.952000,/login,404
2026-04-17T10:42:03.500000,/login,400,1419
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:42:05.057000
2026-04-17T10:42:07.161000,/api/v1/products,401,426
2026-04-17T10:42:10.913000,/checkout,401,385
2026-04-17T10:42:14.744000,/login,301,615
2026-04-17T10:42:18.563000,/api/v1/products,OK,439
2026-04-17T10:42:20.929000,/api/v1/users,301,1383
2026-04-17T10:42:23.995000,/api/v1/users,200,319
2026-04-17T10:42:25.182000,/cart,401,474
2026-04-17T10:42:27.280000,/api/v1/products,301,746
2026-04-17T10:42:30.352000,/api/v1/products,200,403
2026-04-17T10:42:34.315000,/login,502,1245
2026-04-17T10:42:36.622000,/login,404,452
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:42:40.651000
2026-04-17T10:42:43.489000,/login,301,1161
2026-04-17T10:42:43.706000,/login,404,1014
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:42:46.179000
17-04-2026 10:42:48,/checkout,401,122
2026-04-17T10:42:50.273000,/api/v1/users,400,1135
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:42:50.701000
2026-04-17T10:42:55.394000,/api/v1/products,503,1260
2026-04-17T10:42:58.514000,/api/v1/users,201,1009
2026-04-17T10:43:01.058000,/api/v1/products,403,215
2026-04-17T10:43:01.217000,/api/v1/products,503,482
2026-04-17T10:43:01.865000,/api/v1/products,503,572
2026-04-17T10:43:04.051000,/api/v1/products,200,603
2026-04-17T10:43:06.940000,/home,502,559
2026-04-17T10:43:08.110000,/api/v1/products,403,1214
2026-04-17T10:43:10.058000,/login,403,114
2026-04-17T10:43:12.227000,/api/v1/products,404,551
2026-04-17T10:43:13.736000,/checkout,403,805
2026-04-17T10:43:14.441000,/home,403,1260
2026-04-17T10:43:18.403000,/checkout,301,1246
2026-04-17T10:43:21.784000,/api/v1/products,404,409
2026-04-17T10:43:22.007000,/api/v1/products,301,330
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:43:25.906000
2026-04-17T10:43:29.035000,/home,500,635
2026-04-17T10:43:30.835000,/cart,200,797
2026-04-17T10:43:34.260000,/api/v1/users,500,1092
2026-04-17T10:43:34.526000,/home,301,194
17-04-2026 10:43:36,/api/v1/products,201,165
2026-04-17T10:43:38.611000,/home,403,1046
2026-04-17T10:43:42.482000,/home,500,724
2026-04-17T10:43:46.383000,/checkout,OK,652
2026-04-17T10:43:50.454000,/api/v1/products,401,543
2026-04-17T10:43:53.503000,/api/v1/products,404,991
2026-04-17T10:43:56.725000,/cart,502,682
2026-04-17T10:44:01.639000,/api/v1/products,OK,1142
17-04-2026 10:44:01,/home,503,737
2026-04-17T10:44:05.977000,/api/v1/products,502,446
2026-04-17T10:44:06.767000,/checkout,503,1213
2026-04-17T10:44:08.546000,/login,403,1281
2026-04-17T10:44:10.316000,/login,200,626
2026-04-17T10:44:13.295000,/api/v1/products,200,1447
2026-04-17T10:44:15.803000,/cart,200,187
2026-04-17T10:44:19.079000,/api/v1/users,403,1325
17-04-2026 10:44:19,/cart,500,900
2026-04-17T10:44:20.773000,/cart,403,1355
2026-04-17T10:44:25.471000,/home,400,1114
2026-04-17T10:44:27.548000,/login,201,547
2026-04-17T10:44:28.713000,/login,500,1317
2026-04-17T10:44:30.629000,/login,200,891
